100KB.bin;0.2185986042022705
100KB.bin;0.09366059303283691
100KB.bin;0.17177391052246094
100KB.bin;0.0777592658996582
100KB.bin;0.07787394523620605
100KB.bin;0.07789134979248047
100KB.bin;0.06256628036499023
100KB.bin;0.10933995246887207
100KB.bin;0.04686284065246582
100KB.bin;0.12493324279785156
100KB.bin;0.0777430534362793
100KB.bin;0.17180109024047852
100KB.bin;0.20305323600769043
100KB.bin;0.18576669692993164
100KB.bin;0.1359856128692627
100KB.bin;0.09342002868652344
100KB.bin;0.0933523178100586
100KB.bin;0.04677748680114746
100KB.bin;0.06249070167541504
100KB.bin;0.10521245002746582
100KB.bin;0.07810282707214355
100KB.bin;0.12671113014221191
100KB.bin;0.10900378227233887
100KB.bin;0.10907530784606934
100KB.bin;0.14050555229187012
100KB.bin;0.04691267013549805
100KB.bin;0.07793998718261719
100KB.bin;0.06252026557922363
100KB.bin;0.046889543533325195
100KB.bin;0.12493276596069336
100KB.bin;0.1562635898590088
100KB.bin;0.1246647834777832
100KB.bin;0.07810473442077637
100KB.bin;0.06399798393249512
100KB.bin;0.10062217712402344
100KB.bin;0.06703829765319824
100KB.bin;0.0967409610748291
100KB.bin;0.06224822998046875
100KB.bin;0.12688541412353516
100KB.bin;0.06430816650390625
100KB.bin;0.08418416976928711
100KB.bin;0.09917640686035156
100KB.bin;0.07778263092041016
100KB.bin;0.10760498046875
100KB.bin;0.17147469520568848
100KB.bin;0.07814383506774902
100KB.bin;0.18025636672973633
100KB.bin;0.1562333106994629
100KB.bin;0.1717820167541504
100KB.bin;0.10926508903503418
100KB.bin;0.09337353706359863
100KB.bin;0.07810664176940918
100KB.bin;0.07773375511169434
100KB.bin;0.17479372024536133
100KB.bin;0.10962772369384766
100KB.bin;0.09273576736450195
100KB.bin;0.07780027389526367
100KB.bin;0.0760352611541748
100KB.bin;0.09336709976196289
100KB.bin;0.0820474624633789
100KB.bin;0.1216273307800293
100KB.bin;0.07776188850402832
100KB.bin;0.08980965614318848
100KB.bin;0.0778045654296875
100KB.bin;0.17175960540771484
100KB.bin;0.1742839813232422
100KB.bin;0.14054203033447266
100KB.bin;0.14050769805908203
100KB.bin;0.23394989967346191
100KB.bin;0.09343171119689941
100KB.bin;0.09339666366577148
100KB.bin;0.07784652709960938
100KB.bin;0.19653081893920898
100KB.bin;0.10899972915649414
100KB.bin;0.08735537528991699
100KB.bin;0.06213712692260742
100KB.bin;0.15616345405578613
100KB.bin;0.11284589767456055
100KB.bin;0.07774519920349121
100KB.bin;0.15551972389221191
100KB.bin;0.062114715576171875
100KB.bin;0.1661543846130371
100KB.bin;0.062137603759765625
100KB.bin;0.06229281425476074
100KB.bin;0.08559918403625488
100KB.bin;0.1717543601989746
100KB.bin;0.07777547836303711
100KB.bin;0.1588137149810791
100KB.bin;0.062488555908203125
100KB.bin;0.08094596862792969
100KB.bin;0.07774114608764648
100KB.bin;0.06224536895751953
100KB.bin;0.06217646598815918
100KB.bin;0.12465739250183105
100KB.bin;0.06557846069335938
100KB.bin;0.07779979705810547
100KB.bin;0.06212472915649414
100KB.bin;0.0777745246887207
100KB.bin;0.11432409286499023
100KB.bin;0.12478089332580566
